,State,AgeGroup,DescriptionPartial,Gender,FurLength,MaturitySize,Adoption
3899,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
3900,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
3901,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
3902,41326.0,1.0,3.0,1.0,1.0,2.0,1.0
3903,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
3904,41327.0,0.0,1.0,2.0,2.0,2.0,1.0
3905,41401.0,2.0,2.0,3.0,1.0,3.0,0.0
3906,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
3907,41326.0,2.0,3.0,2.0,3.0,2.0,1.0
3908,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
3909,41401.0,0.0,3.0,3.0,2.0,2.0,1.0
3910,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
3911,41326.0,1.0,1.0,1.0,1.0,2.0,1.0
3912,41327.0,0.0,2.0,1.0,1.0,2.0,1.0
3913,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
3914,41401.0,2.0,3.0,3.0,1.0,2.0,0.0
3915,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
3916,41401.0,3.0,2.0,1.0,1.0,2.0,0.0
3917,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
3918,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
3919,41326.0,3.0,2.0,2.0,3.0,2.0,1.0
3920,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
3921,41401.0,3.0,3.0,1.0,2.0,2.0,0.0
3922,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
3923,41330.0,1.0,2.0,2.0,1.0,2.0,1.0
3924,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
3925,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
3926,41326.0,3.0,3.0,1.0,2.0,1.0,1.0
3927,41330.0,0.0,3.0,2.0,1.0,2.0,1.0
3928,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
3929,41326.0,2.0,2.0,3.0,1.0,2.0,0.0
3930,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
3931,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
3932,41326.0,3.0,3.0,2.0,2.0,1.0,1.0
3933,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
3934,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
3935,41326.0,2.0,1.0,2.0,1.0,1.0,0.0
3936,41401.0,3.0,3.0,2.0,1.0,2.0,1.0
3937,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
3938,41326.0,2.0,1.0,1.0,2.0,2.0,1.0
3939,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
3940,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
3941,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
3942,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
3943,41326.0,2.0,2.0,1.0,1.0,3.0,1.0
3944,41335.0,0.0,3.0,1.0,1.0,2.0,1.0
3945,41401.0,2.0,3.0,2.0,1.0,2.0,0.0
3946,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
3947,41326.0,3.0,1.0,3.0,1.0,2.0,1.0
3948,41401.0,0.0,3.0,3.0,1.0,1.0,1.0
3949,41326.0,3.0,2.0,1.0,3.0,2.0,1.0
3950,41327.0,3.0,3.0,2.0,2.0,1.0,1.0
3951,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
3952,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
3953,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
3954,41326.0,1.0,1.0,2.0,2.0,1.0,1.0
3955,41326.0,1.0,3.0,2.0,1.0,2.0,0.0
3956,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
3957,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
3958,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
3959,41326.0,0.0,1.0,3.0,1.0,1.0,1.0
3960,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
3961,41327.0,2.0,2.0,2.0,2.0,2.0,0.0
3962,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
3963,41327.0,2.0,2.0,2.0,2.0,2.0,0.0
3964,41326.0,3.0,2.0,1.0,2.0,1.0,1.0
3965,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
3966,41401.0,3.0,2.0,1.0,3.0,1.0,0.0
3967,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
3968,41326.0,0.0,3.0,1.0,2.0,2.0,1.0
3969,41401.0,0.0,1.0,2.0,2.0,2.0,0.0
3970,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
3971,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
3972,41326.0,2.0,2.0,1.0,2.0,2.0,0.0
3973,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
3974,41326.0,1.0,2.0,1.0,2.0,2.0,1.0
3975,41330.0,2.0,1.0,1.0,3.0,2.0,0.0
3976,41326.0,0.0,2.0,3.0,1.0,1.0,1.0
3977,41326.0,2.0,3.0,1.0,1.0,2.0,0.0
3978,41326.0,2.0,2.0,3.0,3.0,2.0,1.0
3979,41326.0,1.0,3.0,1.0,1.0,2.0,1.0
3980,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
3981,41326.0,3.0,3.0,1.0,1.0,3.0,1.0
3982,41327.0,0.0,2.0,2.0,2.0,2.0,1.0
3983,41401.0,1.0,2.0,2.0,2.0,2.0,1.0
3984,41326.0,2.0,3.0,3.0,2.0,2.0,0.0
3985,41401.0,1.0,2.0,2.0,2.0,2.0,1.0
3986,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
3987,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
3988,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
3989,41326.0,0.0,3.0,3.0,1.0,2.0,0.0
3990,41401.0,2.0,1.0,2.0,3.0,2.0,1.0
3991,41326.0,3.0,1.0,2.0,1.0,1.0,0.0
3992,41326.0,1.0,3.0,1.0,1.0,1.0,1.0
3993,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
3994,41401.0,2.0,1.0,1.0,1.0,2.0,1.0
3995,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
3996,41330.0,2.0,3.0,2.0,2.0,2.0,1.0
3997,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
3998,41330.0,3.0,2.0,2.0,1.0,2.0,1.0
3999,41326.0,2.0,2.0,3.0,1.0,2.0,1.0
4000,41336.0,0.0,2.0,1.0,1.0,2.0,1.0
4001,41326.0,3.0,2.0,2.0,3.0,1.0,0.0
4002,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4003,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
4004,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
4005,41325.0,3.0,3.0,2.0,2.0,3.0,0.0
4006,41326.0,3.0,3.0,1.0,3.0,3.0,1.0
4007,41330.0,2.0,3.0,2.0,1.0,2.0,1.0
4008,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4009,41326.0,3.0,1.0,1.0,2.0,2.0,1.0
4010,41325.0,0.0,1.0,3.0,1.0,1.0,1.0
4011,41327.0,0.0,2.0,3.0,1.0,2.0,1.0
4012,41336.0,0.0,2.0,1.0,1.0,3.0,1.0
4013,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4014,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
4015,41326.0,3.0,1.0,2.0,1.0,2.0,1.0
4016,41401.0,3.0,2.0,3.0,1.0,1.0,0.0
4017,41326.0,2.0,1.0,2.0,2.0,1.0,1.0
4018,41326.0,1.0,1.0,1.0,1.0,2.0,0.0
4019,41326.0,2.0,2.0,2.0,3.0,1.0,1.0
4020,41326.0,3.0,2.0,3.0,3.0,2.0,0.0
4021,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
4022,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
4023,41332.0,0.0,1.0,3.0,1.0,1.0,0.0
4024,41401.0,3.0,3.0,2.0,2.0,1.0,0.0
4025,41326.0,3.0,2.0,2.0,3.0,1.0,1.0
4026,41401.0,1.0,3.0,1.0,1.0,2.0,1.0
4027,41326.0,1.0,2.0,2.0,2.0,3.0,1.0
4028,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
4029,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
4030,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
4031,41401.0,0.0,1.0,1.0,1.0,1.0,1.0
4032,41401.0,0.0,3.0,1.0,2.0,2.0,1.0
4033,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4034,41401.0,1.0,1.0,1.0,1.0,1.0,0.0
4035,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
4036,41327.0,3.0,3.0,1.0,1.0,3.0,0.0
4037,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
4038,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4039,41336.0,0.0,3.0,1.0,1.0,1.0,1.0
4040,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
4041,41401.0,1.0,1.0,3.0,1.0,2.0,1.0
4042,41401.0,2.0,3.0,2.0,2.0,1.0,0.0
4043,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
4044,41336.0,1.0,3.0,2.0,1.0,1.0,0.0
4045,41401.0,2.0,3.0,1.0,1.0,3.0,1.0
4046,41401.0,3.0,1.0,2.0,2.0,1.0,1.0
4047,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
4048,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4049,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
4050,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4051,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
4052,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
4053,41330.0,2.0,1.0,2.0,1.0,1.0,0.0
4054,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
4055,41330.0,1.0,2.0,1.0,2.0,2.0,1.0
4056,41326.0,0.0,3.0,1.0,1.0,1.0,0.0
4057,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
4058,41401.0,1.0,1.0,3.0,2.0,2.0,1.0
4059,41401.0,1.0,2.0,3.0,1.0,2.0,1.0
4060,41336.0,3.0,1.0,2.0,2.0,3.0,1.0
4061,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
4062,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
4063,41326.0,0.0,2.0,3.0,1.0,1.0,1.0
4064,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4065,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
4066,41326.0,3.0,3.0,2.0,3.0,2.0,1.0
4067,41401.0,3.0,3.0,1.0,2.0,2.0,1.0
4068,41326.0,1.0,3.0,2.0,1.0,2.0,0.0
4069,41332.0,3.0,1.0,2.0,2.0,1.0,0.0
4070,41401.0,2.0,3.0,2.0,1.0,3.0,1.0
4071,41401.0,3.0,2.0,1.0,3.0,3.0,1.0
4072,41401.0,2.0,3.0,2.0,2.0,1.0,1.0
4073,41326.0,3.0,2.0,2.0,2.0,1.0,1.0
4074,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
4075,41326.0,1.0,3.0,1.0,1.0,2.0,1.0
4076,41336.0,2.0,1.0,1.0,1.0,2.0,1.0
4077,41326.0,2.0,2.0,1.0,3.0,1.0,1.0
4078,41326.0,1.0,3.0,3.0,1.0,1.0,1.0
4079,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
4080,41401.0,3.0,1.0,1.0,2.0,2.0,1.0
4081,41326.0,1.0,3.0,3.0,1.0,2.0,1.0
4082,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
4083,41326.0,0.0,1.0,2.0,1.0,1.0,0.0
4084,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
4085,41401.0,0.0,2.0,3.0,2.0,1.0,0.0
4086,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
4087,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4088,41326.0,3.0,3.0,1.0,2.0,1.0,1.0
4089,41401.0,1.0,3.0,2.0,2.0,1.0,1.0
4090,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
4091,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
4092,41326.0,3.0,3.0,2.0,1.0,2.0,1.0
4093,41327.0,2.0,1.0,2.0,2.0,2.0,0.0
4094,41332.0,0.0,2.0,3.0,1.0,2.0,1.0
4095,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
4096,41326.0,0.0,2.0,3.0,1.0,1.0,1.0
4097,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
4098,41326.0,1.0,3.0,1.0,1.0,3.0,1.0
4099,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
4100,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
4101,41332.0,0.0,1.0,1.0,1.0,1.0,1.0
4102,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
4103,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
4104,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
4105,41326.0,0.0,3.0,3.0,2.0,1.0,1.0
4106,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
4107,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
4108,41401.0,2.0,1.0,2.0,1.0,1.0,1.0
4109,41330.0,0.0,3.0,2.0,2.0,2.0,1.0
4110,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
4111,41326.0,1.0,1.0,2.0,2.0,2.0,0.0
4112,41326.0,2.0,3.0,2.0,3.0,2.0,1.0
4113,41326.0,2.0,2.0,2.0,1.0,3.0,0.0
4114,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4115,41326.0,1.0,3.0,2.0,1.0,2.0,0.0
4116,41336.0,0.0,3.0,3.0,1.0,2.0,1.0
4117,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4118,41326.0,0.0,1.0,2.0,2.0,3.0,1.0
4119,41401.0,3.0,2.0,2.0,3.0,2.0,0.0
4120,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
4121,41330.0,3.0,2.0,2.0,1.0,2.0,1.0
4122,41326.0,2.0,1.0,3.0,2.0,2.0,0.0
4123,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
4124,41401.0,2.0,2.0,1.0,2.0,1.0,1.0
4125,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4126,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
4127,41326.0,1.0,2.0,1.0,1.0,2.0,0.0
4128,41401.0,0.0,2.0,3.0,1.0,3.0,1.0
4129,41326.0,0.0,1.0,3.0,1.0,1.0,1.0
4130,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
4131,41336.0,2.0,3.0,1.0,1.0,3.0,1.0
4132,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
4133,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
4134,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
4135,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
4136,41401.0,2.0,2.0,1.0,2.0,3.0,1.0
4137,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
4138,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
4139,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4140,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
4141,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
4142,41326.0,1.0,3.0,3.0,2.0,3.0,1.0
4143,41336.0,3.0,1.0,1.0,1.0,2.0,0.0
4144,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
4145,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
4146,41326.0,0.0,3.0,3.0,1.0,1.0,1.0
4147,41326.0,1.0,2.0,1.0,3.0,2.0,1.0
4148,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
4149,41326.0,0.0,1.0,2.0,1.0,1.0,0.0
4150,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
4151,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
4152,41326.0,2.0,1.0,1.0,2.0,1.0,1.0
4153,41327.0,1.0,1.0,2.0,2.0,2.0,0.0
4154,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4155,41332.0,3.0,3.0,2.0,3.0,3.0,1.0
4156,41401.0,2.0,1.0,2.0,3.0,2.0,1.0
4157,41336.0,0.0,2.0,3.0,1.0,1.0,1.0
4158,41401.0,0.0,3.0,1.0,1.0,2.0,1.0
4159,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
4160,41326.0,1.0,3.0,1.0,1.0,1.0,1.0
4161,41401.0,0.0,3.0,3.0,1.0,1.0,1.0
4162,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4163,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
4164,41326.0,0.0,3.0,2.0,1.0,2.0,0.0
4165,41326.0,1.0,2.0,2.0,1.0,3.0,1.0
4166,41326.0,1.0,1.0,1.0,1.0,1.0,1.0
4167,41327.0,2.0,2.0,2.0,1.0,1.0,1.0
4168,41336.0,0.0,2.0,2.0,1.0,1.0,1.0
4169,41326.0,1.0,3.0,1.0,1.0,2.0,1.0
4170,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
4171,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4172,41327.0,1.0,2.0,2.0,1.0,2.0,0.0
4173,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
4174,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4175,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
4176,41401.0,0.0,1.0,3.0,1.0,1.0,1.0
4177,41326.0,0.0,2.0,1.0,1.0,2.0,0.0
4178,41327.0,0.0,1.0,1.0,1.0,2.0,1.0
4179,41401.0,0.0,3.0,2.0,2.0,1.0,1.0
4180,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
4181,41401.0,0.0,1.0,1.0,2.0,2.0,1.0
4182,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
4183,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
4184,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
4185,41401.0,1.0,2.0,2.0,1.0,2.0,1.0
4186,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
4187,41401.0,0.0,1.0,1.0,2.0,2.0,1.0
4188,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
4189,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4190,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
4191,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
4192,41336.0,0.0,2.0,2.0,1.0,2.0,1.0
4193,41401.0,3.0,2.0,1.0,3.0,2.0,1.0
4194,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
4195,41401.0,0.0,3.0,1.0,2.0,3.0,1.0
4196,41401.0,2.0,3.0,3.0,2.0,2.0,0.0
4197,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
4198,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
4199,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
4200,41326.0,3.0,2.0,2.0,1.0,2.0,1.0
4201,41327.0,0.0,2.0,2.0,1.0,1.0,0.0
4202,41401.0,1.0,2.0,2.0,1.0,2.0,1.0
4203,41401.0,2.0,3.0,1.0,1.0,1.0,0.0
4204,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
4205,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
4206,41401.0,3.0,2.0,2.0,1.0,1.0,1.0
4207,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
4208,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
4209,41401.0,2.0,2.0,1.0,1.0,2.0,0.0
4210,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
4211,41401.0,3.0,3.0,1.0,3.0,1.0,1.0
4212,41326.0,3.0,3.0,2.0,1.0,1.0,0.0
4213,41330.0,0.0,2.0,3.0,1.0,1.0,1.0
4214,41327.0,0.0,3.0,1.0,2.0,2.0,1.0
4215,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
4216,41326.0,3.0,1.0,1.0,2.0,2.0,0.0
4217,41326.0,3.0,3.0,2.0,2.0,3.0,0.0
4218,41401.0,3.0,0.0,1.0,1.0,3.0,1.0
4219,41401.0,3.0,3.0,1.0,1.0,3.0,0.0
4220,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
4221,41326.0,3.0,2.0,2.0,2.0,3.0,1.0
4222,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
4223,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
4224,41326.0,1.0,2.0,1.0,2.0,2.0,1.0
4225,41326.0,3.0,2.0,1.0,1.0,3.0,1.0
4226,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
4227,41401.0,0.0,1.0,2.0,2.0,2.0,0.0
4228,41325.0,0.0,1.0,2.0,2.0,2.0,0.0
4229,41401.0,1.0,3.0,3.0,1.0,1.0,1.0
4230,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
4231,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
4232,41326.0,1.0,1.0,1.0,2.0,2.0,1.0
4233,41326.0,0.0,2.0,1.0,3.0,3.0,1.0
4234,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
4235,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
4236,41326.0,0.0,1.0,3.0,1.0,1.0,0.0
4237,41330.0,2.0,2.0,2.0,1.0,2.0,1.0
4238,41327.0,0.0,1.0,1.0,2.0,2.0,1.0
4239,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
4240,41326.0,3.0,3.0,3.0,1.0,2.0,1.0
4241,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
4242,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4243,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4244,41327.0,0.0,2.0,2.0,1.0,2.0,0.0
4245,41332.0,0.0,2.0,3.0,1.0,2.0,1.0
4246,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
4247,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
4248,41326.0,1.0,1.0,2.0,2.0,2.0,0.0
4249,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
4250,41326.0,1.0,1.0,1.0,2.0,3.0,1.0
4251,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4252,41326.0,2.0,1.0,1.0,2.0,2.0,1.0
4253,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
4254,41401.0,3.0,1.0,2.0,1.0,1.0,0.0
4255,41326.0,0.0,1.0,3.0,2.0,2.0,0.0
4256,41326.0,3.0,1.0,2.0,1.0,2.0,0.0
4257,41401.0,2.0,3.0,1.0,1.0,2.0,1.0
4258,41401.0,3.0,3.0,1.0,1.0,2.0,0.0
4259,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
4260,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
4261,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
4262,41326.0,2.0,2.0,2.0,3.0,3.0,1.0
4263,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
4264,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4265,41401.0,1.0,2.0,2.0,1.0,1.0,1.0
4266,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
4267,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
4268,41401.0,0.0,2.0,1.0,2.0,1.0,1.0
4269,41327.0,2.0,1.0,2.0,2.0,2.0,0.0
4270,41367.0,3.0,3.0,2.0,1.0,2.0,0.0
4271,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
4272,41326.0,1.0,1.0,3.0,2.0,2.0,1.0
4273,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
4274,41332.0,0.0,2.0,3.0,1.0,1.0,1.0
4275,41401.0,3.0,3.0,1.0,2.0,2.0,0.0
4276,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
4277,41326.0,0.0,1.0,1.0,2.0,1.0,1.0
4278,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
4279,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
4280,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
4281,41401.0,2.0,1.0,1.0,2.0,3.0,1.0
4282,41326.0,0.0,2.0,3.0,2.0,2.0,1.0
4283,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
4284,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
4285,41327.0,1.0,2.0,3.0,1.0,2.0,0.0
4286,41401.0,0.0,2.0,3.0,2.0,1.0,0.0
4287,41401.0,1.0,3.0,1.0,1.0,1.0,1.0
4288,41326.0,0.0,2.0,1.0,2.0,2.0,0.0
4289,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
4290,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4291,41330.0,2.0,2.0,1.0,1.0,2.0,0.0
4292,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4293,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
4294,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
4295,41336.0,2.0,2.0,1.0,2.0,2.0,0.0
4296,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
4297,41324.0,2.0,2.0,3.0,1.0,2.0,0.0
4298,41326.0,3.0,2.0,2.0,1.0,2.0,1.0
4299,41401.0,0.0,1.0,2.0,2.0,1.0,1.0
4300,41326.0,2.0,3.0,1.0,2.0,2.0,1.0
4301,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
4302,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4303,41330.0,2.0,2.0,2.0,2.0,2.0,0.0
4304,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
4305,41361.0,3.0,3.0,2.0,2.0,2.0,1.0
4306,41401.0,2.0,3.0,3.0,1.0,1.0,0.0
4307,41336.0,3.0,2.0,1.0,1.0,2.0,1.0
4308,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
4309,41325.0,1.0,2.0,2.0,2.0,3.0,1.0
4310,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
4311,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
4312,41327.0,0.0,1.0,3.0,1.0,2.0,1.0
4313,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
4314,41401.0,3.0,2.0,1.0,1.0,3.0,0.0
4315,41330.0,0.0,2.0,2.0,2.0,1.0,1.0
4316,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
4317,41326.0,3.0,2.0,1.0,3.0,3.0,1.0
4318,41332.0,2.0,2.0,2.0,2.0,1.0,1.0
4319,41401.0,0.0,2.0,2.0,2.0,2.0,0.0
4320,41401.0,3.0,1.0,1.0,1.0,1.0,1.0
4321,41326.0,3.0,2.0,1.0,2.0,3.0,1.0
4322,41401.0,0.0,1.0,3.0,2.0,1.0,1.0
4323,41401.0,2.0,2.0,2.0,1.0,3.0,1.0
4324,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
4325,41326.0,2.0,2.0,1.0,1.0,1.0,0.0
4326,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
4327,41330.0,2.0,2.0,2.0,1.0,2.0,1.0
4328,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
4329,41326.0,0.0,1.0,3.0,1.0,2.0,0.0
4330,41401.0,0.0,1.0,2.0,1.0,2.0,0.0
4331,41401.0,3.0,2.0,2.0,1.0,1.0,0.0
4332,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
4333,41326.0,2.0,1.0,2.0,2.0,2.0,1.0
4334,41327.0,3.0,2.0,2.0,1.0,2.0,0.0
