,Type,AgeGroup,PureBreed,Gender,HasPrincipalColors,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,SimpleQuantity,FreeAdoption,State,HasVideo,HasPhoto,DescriptionPartial,Adoption
3878,2.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
3879,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
3880,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3881,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3882,2.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
3883,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3884,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
3885,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3886,2.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,0.0,0.0,3.0,1.0
3887,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41332.0,1.0,0.0,2.0,1.0
3888,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41336.0,1.0,0.0,2.0,1.0
3889,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
3890,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
3891,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,3.0,1.0
3892,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,1.0,1.0
3893,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
3894,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,3.0,0.0
3895,2.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,1.0
3896,2.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,0.0
3897,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,1.0,0.0
3898,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3899,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3900,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,0.0
3901,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,41326.0,1.0,0.0,2.0,0.0
3902,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3903,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3904,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,1.0
3905,2.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,0.0
3906,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,1.0,1.0,1.0
3907,2.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,0.0,0.0,3.0,1.0
3908,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3909,1.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,41401.0,1.0,0.0,3.0,1.0
3910,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3911,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3912,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,1.0
3913,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
3914,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,41401.0,1.0,0.0,3.0,0.0
3915,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
3916,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,0.0
3917,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3918,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
3919,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3920,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3921,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,41401.0,1.0,0.0,3.0,0.0
3922,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
3923,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41330.0,1.0,0.0,2.0,1.0
3924,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
3925,2.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3926,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
3927,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41330.0,0.0,0.0,3.0,1.0
3928,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
3929,1.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,41326.0,1.0,0.0,2.0,0.0
3930,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3931,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3932,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3933,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
3934,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3935,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
3936,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
3937,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3938,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
3939,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,2.0,1.0
3940,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3941,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
3942,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3943,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
3944,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41335.0,1.0,0.0,3.0,1.0
3945,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41401.0,1.0,1.0,3.0,0.0
3946,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
3947,1.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
3948,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,1.0,3.0,1.0
3949,1.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3950,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41327.0,1.0,0.0,3.0,1.0
3951,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
3952,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,3.0,1.0
3953,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,0.0
3954,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3955,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
3956,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3957,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3958,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3959,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
3960,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
3961,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41327.0,1.0,0.0,2.0,0.0
3962,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3963,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
3964,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3965,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3966,1.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,41401.0,1.0,0.0,2.0,0.0
3967,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3968,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
3969,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
3970,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3971,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
3972,1.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
3973,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3974,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
3975,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41330.0,1.0,0.0,1.0,0.0
3976,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
3977,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,1.0,3.0,0.0
3978,2.0,2.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
3979,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3980,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
3981,2.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3982,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,1.0
3983,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
3984,2.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,0.0
3985,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
3986,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
3987,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
3988,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
3989,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,0.0,0.0,3.0,0.0
3990,1.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
3991,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
3992,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
3993,1.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
3994,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
3995,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,1.0
3996,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41330.0,0.0,0.0,3.0,1.0
3997,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
3998,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41330.0,0.0,0.0,2.0,1.0
3999,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
4000,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41336.0,1.0,0.0,2.0,1.0
4001,2.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
4002,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4003,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
4004,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
4005,1.0,3.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41325.0,1.0,0.0,3.0,0.0
4006,1.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
4007,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41330.0,1.0,0.0,3.0,1.0
4008,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
4009,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
4010,2.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,41325.0,1.0,0.0,1.0,1.0
4011,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41327.0,1.0,0.0,2.0,1.0
4012,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41336.0,1.0,0.0,2.0,1.0
4013,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4014,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4015,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
4016,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,0.0
4017,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4018,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
4019,2.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4020,2.0,3.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
4021,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4022,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
4023,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41332.0,1.0,0.0,1.0,0.0
4024,1.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41401.0,1.0,1.0,3.0,0.0
4025,1.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4026,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
4027,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4028,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4029,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4030,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4031,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
4032,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
4033,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4034,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
4035,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
4036,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,41327.0,1.0,0.0,3.0,0.0
4037,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4038,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,2.0,1.0
4039,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41336.0,1.0,0.0,3.0,1.0
4040,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
4041,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,1.0
4042,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,41401.0,1.0,0.0,3.0,0.0
4043,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4044,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41336.0,1.0,0.0,3.0,0.0
4045,2.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
4046,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,1.0,1.0
4047,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
4048,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4049,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
4050,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
4051,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4052,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4053,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41330.0,1.0,0.0,1.0,0.0
4054,1.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
4055,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41330.0,1.0,0.0,2.0,1.0
4056,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
4057,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,41326.0,1.0,0.0,2.0,1.0
4058,2.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,1.0
4059,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,1.0
