,State,AgeGroup,DescriptionPartial,MaturitySize,FurLength,Gender,Adoption
4735,41326.0,0.0,3.0,1.0,1.0,2.0,0.0
4736,41401.0,2.0,3.0,3.0,1.0,1.0,0.0
4737,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4738,41326.0,0.0,1.0,2.0,3.0,3.0,0.0
4739,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
4740,41326.0,0.0,2.0,2.0,2.0,3.0,0.0
4741,41401.0,1.0,3.0,2.0,1.0,2.0,1.0
4742,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
4743,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
4744,41326.0,2.0,3.0,2.0,1.0,1.0,0.0
4745,41326.0,2.0,1.0,2.0,2.0,1.0,1.0
4746,41326.0,2.0,2.0,1.0,2.0,2.0,0.0
4747,41401.0,2.0,3.0,2.0,2.0,2.0,1.0
4748,41326.0,1.0,3.0,1.0,1.0,1.0,1.0
4749,41326.0,3.0,3.0,3.0,2.0,1.0,0.0
4750,41326.0,0.0,2.0,1.0,3.0,1.0,1.0
4751,41326.0,2.0,2.0,2.0,1.0,3.0,0.0
4752,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
4753,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
4754,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
4755,41326.0,0.0,3.0,3.0,1.0,3.0,1.0
4756,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
4757,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
4758,41326.0,3.0,3.0,1.0,2.0,1.0,1.0
4759,41326.0,3.0,3.0,2.0,2.0,3.0,1.0
4760,41401.0,3.0,1.0,2.0,2.0,1.0,0.0
4761,41326.0,0.0,1.0,3.0,3.0,2.0,1.0
4762,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4763,41326.0,0.0,3.0,2.0,2.0,1.0,1.0
4764,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
4765,41326.0,3.0,1.0,2.0,2.0,2.0,0.0
4766,41327.0,2.0,2.0,2.0,1.0,2.0,0.0
4767,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
4768,41326.0,0.0,2.0,1.0,2.0,3.0,0.0
4769,41401.0,1.0,1.0,1.0,1.0,3.0,0.0
4770,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
4771,41401.0,3.0,1.0,3.0,3.0,1.0,0.0
4772,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
4773,41401.0,1.0,3.0,2.0,2.0,2.0,1.0
4774,41401.0,0.0,2.0,2.0,1.0,3.0,1.0
4775,41336.0,0.0,3.0,2.0,1.0,3.0,1.0
4776,41326.0,3.0,3.0,3.0,2.0,2.0,0.0
4777,41326.0,1.0,1.0,2.0,2.0,3.0,1.0
4778,41401.0,0.0,3.0,1.0,2.0,1.0,1.0
4779,41401.0,2.0,3.0,1.0,1.0,1.0,0.0
4780,41327.0,2.0,3.0,2.0,2.0,2.0,1.0
4781,41401.0,0.0,3.0,2.0,2.0,1.0,1.0
4782,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
4783,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4784,41330.0,0.0,3.0,2.0,2.0,3.0,1.0
4785,41326.0,0.0,2.0,2.0,2.0,2.0,0.0
4786,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
4787,41401.0,2.0,3.0,2.0,1.0,1.0,1.0
4788,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
4789,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
4790,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
4791,41330.0,0.0,3.0,2.0,1.0,1.0,1.0
4792,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
4793,41326.0,3.0,1.0,1.0,2.0,1.0,1.0
4794,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
4795,41326.0,2.0,2.0,3.0,2.0,2.0,1.0
4796,41401.0,3.0,3.0,2.0,2.0,1.0,0.0
4797,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
4798,41326.0,2.0,2.0,2.0,1.0,3.0,1.0
4799,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
4800,41330.0,1.0,3.0,2.0,2.0,1.0,1.0
4801,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
4802,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
4803,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
4804,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
4805,41326.0,0.0,1.0,2.0,2.0,3.0,1.0
4806,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
4807,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
4808,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
4809,41401.0,3.0,3.0,1.0,1.0,2.0,1.0
4810,41401.0,3.0,2.0,3.0,2.0,1.0,1.0
4811,41326.0,0.0,2.0,1.0,1.0,3.0,1.0
4812,41401.0,1.0,3.0,2.0,3.0,2.0,1.0
4813,41326.0,1.0,1.0,1.0,2.0,1.0,1.0
4814,41325.0,0.0,2.0,2.0,1.0,2.0,1.0
4815,41326.0,3.0,1.0,3.0,1.0,1.0,1.0
4816,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
4817,41326.0,3.0,3.0,1.0,2.0,2.0,1.0
4818,41326.0,3.0,2.0,1.0,1.0,1.0,1.0
4819,41327.0,2.0,3.0,2.0,1.0,2.0,1.0
4820,41401.0,1.0,3.0,2.0,1.0,1.0,1.0
4821,41327.0,2.0,3.0,2.0,2.0,2.0,0.0
4822,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
4823,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
4824,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
4825,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
4826,41326.0,0.0,3.0,2.0,2.0,3.0,0.0
4827,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
4828,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
4829,41401.0,3.0,1.0,2.0,3.0,2.0,1.0
4830,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
4831,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
4832,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
4833,41401.0,2.0,1.0,1.0,1.0,2.0,1.0
4834,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4835,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
4836,41401.0,0.0,2.0,2.0,2.0,3.0,1.0
4837,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4838,41327.0,1.0,1.0,2.0,1.0,1.0,0.0
4839,41327.0,0.0,2.0,2.0,2.0,2.0,1.0
4840,41326.0,2.0,3.0,3.0,2.0,2.0,0.0
4841,41330.0,0.0,1.0,2.0,3.0,2.0,0.0
4842,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
4843,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
4844,41335.0,2.0,3.0,3.0,2.0,2.0,1.0
4845,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
4846,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
4847,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
4848,41326.0,0.0,3.0,1.0,1.0,3.0,1.0
4849,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
4850,41335.0,0.0,3.0,2.0,2.0,1.0,1.0
4851,41326.0,3.0,2.0,2.0,2.0,1.0,1.0
4852,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
4853,41326.0,1.0,3.0,1.0,1.0,3.0,1.0
4854,41401.0,3.0,1.0,2.0,1.0,1.0,0.0
4855,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4856,41401.0,3.0,3.0,2.0,1.0,2.0,1.0
4857,41401.0,0.0,3.0,1.0,1.0,3.0,1.0
4858,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
4859,41327.0,0.0,1.0,2.0,2.0,2.0,1.0
4860,41332.0,2.0,2.0,2.0,2.0,2.0,0.0
4861,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
4862,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
4863,41326.0,3.0,1.0,2.0,1.0,1.0,1.0
4864,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
4865,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
4866,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
4867,41326.0,3.0,2.0,1.0,2.0,1.0,1.0
4868,41327.0,2.0,2.0,1.0,1.0,2.0,0.0
4869,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
4870,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
4871,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
4872,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
4873,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
4874,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
4875,41326.0,0.0,2.0,2.0,2.0,2.0,0.0
4876,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4877,41401.0,0.0,2.0,1.0,2.0,1.0,1.0
4878,41336.0,0.0,3.0,2.0,1.0,2.0,0.0
4879,41326.0,2.0,1.0,2.0,2.0,2.0,1.0
4880,41326.0,3.0,3.0,2.0,1.0,2.0,1.0
4881,41326.0,1.0,2.0,1.0,2.0,2.0,1.0
4882,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
4883,41327.0,0.0,2.0,1.0,2.0,1.0,1.0
4884,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4885,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
4886,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
4887,41326.0,1.0,2.0,3.0,2.0,2.0,1.0
4888,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
4889,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
4890,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4891,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
4892,41327.0,3.0,1.0,2.0,2.0,1.0,0.0
4893,41324.0,0.0,1.0,2.0,2.0,2.0,0.0
4894,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
4895,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4896,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
4897,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
4898,41326.0,1.0,3.0,2.0,2.0,2.0,0.0
4899,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
4900,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
4901,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
4902,41326.0,3.0,1.0,2.0,2.0,2.0,1.0
4903,41326.0,1.0,1.0,2.0,2.0,3.0,0.0
4904,41326.0,0.0,0.0,2.0,1.0,1.0,1.0
4905,41326.0,1.0,2.0,1.0,1.0,1.0,0.0
4906,41401.0,3.0,2.0,1.0,2.0,1.0,1.0
4907,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
4908,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
4909,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
4910,41336.0,0.0,1.0,2.0,2.0,2.0,1.0
4911,41335.0,0.0,3.0,2.0,1.0,1.0,1.0
4912,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4913,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4914,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
4915,41401.0,3.0,1.0,1.0,1.0,2.0,1.0
4916,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
4917,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
4918,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
4919,41336.0,1.0,1.0,2.0,1.0,1.0,1.0
4920,41326.0,3.0,3.0,3.0,1.0,2.0,0.0
4921,41401.0,1.0,3.0,1.0,2.0,3.0,1.0
4922,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4923,41401.0,3.0,3.0,2.0,2.0,2.0,1.0
4924,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
4925,41401.0,2.0,3.0,1.0,2.0,2.0,1.0
4926,41327.0,2.0,3.0,2.0,1.0,2.0,0.0
4927,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
4928,41401.0,1.0,3.0,2.0,2.0,2.0,1.0
4929,41326.0,2.0,3.0,2.0,1.0,1.0,0.0
4930,41326.0,0.0,1.0,1.0,1.0,3.0,1.0
4931,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4932,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
4933,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
4934,41326.0,2.0,1.0,2.0,2.0,1.0,1.0
4935,41326.0,0.0,1.0,2.0,1.0,1.0,0.0
4936,41326.0,2.0,2.0,3.0,2.0,1.0,1.0
4937,41336.0,2.0,2.0,1.0,1.0,2.0,1.0
4938,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4939,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
4940,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
4941,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
4942,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
4943,41401.0,1.0,1.0,2.0,1.0,2.0,1.0
4944,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4945,41401.0,0.0,3.0,2.0,3.0,2.0,0.0
4946,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
4947,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
4948,41326.0,2.0,1.0,2.0,3.0,2.0,1.0
4949,41330.0,2.0,1.0,2.0,3.0,2.0,0.0
4950,41401.0,2.0,3.0,2.0,1.0,1.0,0.0
4951,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
4952,41401.0,3.0,2.0,3.0,2.0,2.0,0.0
4953,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
4954,41401.0,0.0,1.0,2.0,2.0,2.0,0.0
4955,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
4956,41330.0,2.0,3.0,1.0,1.0,1.0,1.0
4957,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
4958,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4959,41332.0,3.0,2.0,3.0,1.0,1.0,1.0
4960,41326.0,2.0,1.0,2.0,2.0,1.0,0.0
4961,41401.0,2.0,1.0,2.0,2.0,2.0,1.0
4962,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
4963,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
4964,41326.0,1.0,2.0,2.0,2.0,1.0,1.0
4965,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
4966,41401.0,3.0,1.0,3.0,2.0,2.0,1.0
4967,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4968,41401.0,0.0,3.0,2.0,2.0,1.0,1.0
4969,41327.0,2.0,2.0,1.0,2.0,1.0,0.0
4970,41326.0,2.0,3.0,3.0,1.0,2.0,1.0
4971,41326.0,3.0,2.0,2.0,2.0,1.0,1.0
4972,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4973,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
4974,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
4975,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
4976,41401.0,1.0,1.0,1.0,1.0,1.0,1.0
4977,41326.0,0.0,3.0,2.0,3.0,1.0,1.0
4978,41326.0,0.0,2.0,2.0,1.0,3.0,0.0
4979,41401.0,0.0,3.0,1.0,1.0,3.0,0.0
4980,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
4981,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
4982,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
4983,41330.0,3.0,2.0,2.0,2.0,2.0,0.0
4984,41401.0,2.0,3.0,2.0,2.0,1.0,0.0
4985,41326.0,0.0,2.0,1.0,1.0,3.0,1.0
4986,41326.0,3.0,2.0,2.0,1.0,1.0,0.0
4987,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
4988,41335.0,0.0,2.0,1.0,1.0,2.0,0.0
4989,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
4990,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
4991,41401.0,2.0,1.0,2.0,2.0,2.0,1.0
4992,41326.0,0.0,2.0,1.0,2.0,3.0,1.0
4993,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
4994,41401.0,1.0,2.0,1.0,1.0,1.0,1.0
4995,41326.0,0.0,3.0,1.0,2.0,1.0,1.0
4996,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
4997,41336.0,0.0,1.0,2.0,2.0,3.0,1.0
4998,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
4999,41401.0,0.0,2.0,2.0,1.0,3.0,0.0
5000,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
5001,41327.0,3.0,2.0,2.0,1.0,1.0,1.0
5002,41330.0,2.0,2.0,1.0,1.0,1.0,0.0
5003,41401.0,2.0,2.0,2.0,2.0,2.0,0.0
5004,41401.0,3.0,2.0,2.0,1.0,2.0,1.0
5005,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
5006,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
5007,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
5008,41342.0,2.0,2.0,1.0,2.0,2.0,0.0
5009,41326.0,3.0,1.0,2.0,1.0,2.0,1.0
5010,41401.0,2.0,2.0,2.0,1.0,1.0,1.0
5011,41336.0,2.0,2.0,2.0,1.0,1.0,0.0
5012,41401.0,3.0,3.0,2.0,2.0,2.0,0.0
5013,41326.0,0.0,2.0,3.0,2.0,2.0,1.0
5014,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
5015,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
5016,41326.0,1.0,3.0,2.0,1.0,1.0,0.0
5017,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
5018,41326.0,2.0,2.0,2.0,3.0,1.0,0.0
5019,41336.0,3.0,2.0,2.0,2.0,2.0,1.0
5020,41326.0,3.0,1.0,2.0,1.0,2.0,1.0
5021,41332.0,0.0,2.0,2.0,2.0,1.0,1.0
5022,41401.0,3.0,2.0,2.0,1.0,1.0,0.0
5023,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
5024,41401.0,0.0,2.0,1.0,2.0,3.0,1.0
5025,41326.0,3.0,3.0,1.0,2.0,2.0,1.0
5026,41332.0,3.0,2.0,3.0,1.0,1.0,0.0
5027,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
5028,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
5029,41330.0,0.0,3.0,2.0,1.0,2.0,1.0
5030,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
5031,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
5032,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
5033,41336.0,3.0,3.0,3.0,2.0,2.0,0.0
5034,41326.0,3.0,1.0,3.0,3.0,2.0,1.0
5035,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
5036,41326.0,1.0,2.0,2.0,1.0,1.0,0.0
5037,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
5038,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
5039,41401.0,2.0,1.0,1.0,1.0,2.0,1.0
5040,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
5041,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
5042,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
5043,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
5044,41326.0,0.0,3.0,1.0,1.0,2.0,0.0
5045,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
5046,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
5047,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
5048,41326.0,1.0,2.0,2.0,2.0,3.0,0.0
5049,41326.0,0.0,3.0,2.0,3.0,2.0,1.0
5050,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
5051,41401.0,3.0,3.0,1.0,3.0,2.0,0.0
5052,41401.0,1.0,1.0,1.0,1.0,1.0,1.0
5053,41326.0,2.0,2.0,1.0,1.0,1.0,0.0
5054,41401.0,0.0,3.0,1.0,1.0,3.0,1.0
5055,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
5056,41326.0,0.0,3.0,1.0,1.0,3.0,0.0
5057,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
5058,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
5059,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
5060,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
5061,41326.0,3.0,3.0,1.0,2.0,1.0,1.0
5062,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
5063,41401.0,0.0,1.0,1.0,1.0,3.0,1.0
5064,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
5065,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
5066,41326.0,3.0,2.0,3.0,1.0,2.0,0.0
5067,41401.0,3.0,1.0,2.0,1.0,1.0,0.0
5068,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
5069,41401.0,0.0,2.0,3.0,1.0,3.0,0.0
5070,41327.0,3.0,2.0,2.0,2.0,2.0,0.0
5071,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
5072,41327.0,3.0,2.0,3.0,1.0,2.0,1.0
5073,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
5074,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
5075,41326.0,1.0,3.0,2.0,1.0,1.0,0.0
5076,41326.0,3.0,3.0,2.0,1.0,3.0,1.0
5077,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
5078,41401.0,2.0,2.0,2.0,2.0,1.0,0.0
5079,41326.0,3.0,2.0,2.0,2.0,1.0,0.0
5080,41326.0,3.0,3.0,2.0,1.0,1.0,0.0
5081,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
5082,41326.0,1.0,1.0,2.0,3.0,2.0,1.0
5083,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
5084,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
5085,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
5086,41326.0,0.0,2.0,1.0,1.0,3.0,1.0
5087,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
5088,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
5089,41345.0,1.0,1.0,1.0,2.0,1.0,1.0
5090,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
5091,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
5092,41326.0,2.0,2.0,1.0,3.0,2.0,0.0
5093,41326.0,0.0,3.0,3.0,2.0,3.0,1.0
5094,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
5095,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
5096,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
5097,41326.0,1.0,2.0,1.0,2.0,1.0,1.0
5098,41326.0,0.0,2.0,1.0,2.0,1.0,1.0
5099,41325.0,2.0,3.0,2.0,2.0,2.0,1.0
5100,41401.0,2.0,3.0,1.0,2.0,2.0,1.0
5101,41326.0,3.0,3.0,2.0,1.0,3.0,0.0
5102,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
5103,41332.0,2.0,3.0,2.0,1.0,1.0,0.0
5104,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
5105,41401.0,2.0,1.0,1.0,1.0,3.0,0.0
5106,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
5107,41326.0,3.0,2.0,1.0,2.0,1.0,0.0
5108,41401.0,1.0,3.0,2.0,2.0,2.0,1.0
5109,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
5110,41326.0,0.0,3.0,2.0,2.0,3.0,1.0
5111,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
5112,41401.0,0.0,1.0,1.0,1.0,2.0,0.0
5113,41326.0,1.0,3.0,1.0,1.0,1.0,1.0
5114,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
5115,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
5116,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
5117,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
5118,41327.0,0.0,1.0,2.0,3.0,3.0,1.0
5119,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
5120,41326.0,3.0,2.0,2.0,1.0,1.0,1.0
5121,41330.0,1.0,2.0,2.0,1.0,1.0,1.0
5122,41330.0,1.0,3.0,2.0,2.0,2.0,1.0
5123,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
5124,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
5125,41330.0,3.0,2.0,1.0,1.0,3.0,0.0
5126,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
5127,41326.0,0.0,2.0,2.0,2.0,2.0,0.0
5128,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
5129,41401.0,0.0,3.0,2.0,2.0,1.0,1.0
5130,41326.0,3.0,2.0,2.0,2.0,1.0,0.0
5131,41330.0,3.0,2.0,2.0,2.0,1.0,0.0
5132,41326.0,0.0,3.0,2.0,1.0,1.0,0.0
5133,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
5134,41326.0,0.0,3.0,1.0,1.0,3.0,1.0
5135,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
5136,41326.0,0.0,2.0,1.0,2.0,1.0,0.0
5137,41361.0,0.0,1.0,1.0,1.0,2.0,1.0
5138,41335.0,0.0,1.0,1.0,1.0,3.0,0.0
5139,41401.0,2.0,3.0,2.0,2.0,3.0,0.0
5140,41327.0,2.0,2.0,2.0,1.0,3.0,0.0
5141,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
5142,41330.0,1.0,3.0,2.0,1.0,2.0,1.0
5143,41326.0,1.0,2.0,1.0,2.0,1.0,1.0
5144,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
5145,41326.0,3.0,3.0,1.0,3.0,2.0,1.0
5146,41326.0,0.0,3.0,2.0,2.0,3.0,1.0
5147,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
5148,41327.0,1.0,2.0,3.0,2.0,3.0,0.0
5149,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
5150,41336.0,0.0,2.0,1.0,2.0,1.0,1.0
5151,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
5152,41326.0,2.0,2.0,3.0,2.0,1.0,0.0
5153,41326.0,1.0,1.0,2.0,3.0,2.0,1.0
5154,41326.0,2.0,1.0,2.0,3.0,2.0,1.0
5155,41336.0,2.0,2.0,2.0,1.0,2.0,1.0
5156,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
5157,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
5158,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
5159,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
5160,41330.0,3.0,1.0,2.0,2.0,1.0,0.0
5161,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
5162,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
5163,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
5164,41326.0,1.0,3.0,2.0,1.0,1.0,1.0
5165,41326.0,0.0,3.0,2.0,2.0,1.0,1.0
5166,41325.0,0.0,2.0,2.0,1.0,1.0,1.0
5167,41326.0,0.0,1.0,2.0,2.0,3.0,1.0
5168,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
5169,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
5170,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
